TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557649023.41291,6.64285,3.040961,0.895415,1.358763,0.535907,2.977883,1.667326,0.537158,0.585998,0.346268,46.560961,27.630782,6.392358,2.219128,0.823348,2.728768,0.898131,0.683667,0.532347,0.366583,7.343024,2.55507,1.053349,0.921182,0.618181,4,4,4,4,4,sad
1557649023.53897,7.45194,2.89412,1.090416,1.35504,0.532194,3.641246,1.461498,0.474969,0.608808,0.344439,46.010205,25.403448,5.461862,1.823584,0.780854,3.283863,0.879913,0.645558,0.455758,0.343402,8.268852,2.326834,0.912053,0.720284,0.623944,4,4,4,4,4,sad
1557649023.66502,7.417729,2.648905,1.293348,1.31073,0.569771,4.050541,1.272151,0.46299,0.659186,0.350732,40.451389,20.337787,4.439167,1.573831,0.745444,3.488183,0.847899,0.571757,0.387915,0.320016,8.372975,2.115777,0.859795,0.620382,0.628262,4,4,4,4,4,sad
1557649023.79097,6.707783,2.414359,1.465394,1.238502,0.629742,4.12348,1.134831,0.530834,0.725402,0.368339,31.243311,14.068624,3.544082,1.403043,0.731612,3.277226,0.820603,0.486051,0.337852,0.297166,7.584685,1.992792,0.86883,0.591924,0.627832,4,4,4,4,4,sad
1557649023.91703,5.365989,2.250448,1.596719,1.154422,0.68279,3.906666,1.044565,0.69567,0.793245,0.395616,21.111476,8.371684,2.926061,1.256886,0.749477,2.739584,0.791256,0.422062,0.309988,0.278649,6.137672,1.993079,0.939046,0.601562,0.625442,4,4,4,4,4,sad
1557649024.04318,3.924662,2.148486,1.690501,1.069221,0.704502,3.508323,0.977112,0.94074,0.851225,0.425408,12.517393,4.408898,2.5923,1.131942,0.802069,2.073651,0.739952,0.397551,0.304572,0.27157,4.441246,2.11582,1.077847,0.632634,0.625679,4,4,4,4,4,sad
1557649024.16943,2.627994,2.056283,1.736905,0.981526,0.686054,3.057326,0.911317,1.216102,0.892706,0.446757,7.021527,2.370658,2.458513,1.049043,0.877515,1.493993,0.658416,0.411935,0.317025,0.281059,3.026782,2.298312,1.246819,0.675527,0.630543,4,4,4,4,4,sad
1557649024.29559,1.853409,1.948014,1.727325,0.884903,0.634776,2.622812,0.835036,1.445383,0.915566,0.451325,4.530517,1.659405,2.419709,1.020075,0.950559,1.13332,0.560172,0.45735,0.339432,0.306022,2.244408,2.464916,1.389352,0.728481,0.637864,4,4,4,4,4,sad
1557649024.42174,1.502242,1.867678,1.64287,0.780068,0.566506,2.243948,0.753403,1.555263,0.924783,0.440481,4.080216,1.474261,2.409269,1.019387,0.996406,0.984951,0.473388,0.51327,0.36342,0.338696,2.219247,2.573303,1.444303,0.809672,0.640388,4,4,4,4,4,sad
1557649024.54779,1.489882,1.897526,1.47458,0.681031,0.499308,1.918279,0.685154,1.511541,0.930701,0.426299,4.538735,1.398271,2.413078,1.004119,1.004632,0.961045,0.425074,0.553277,0.383974,0.367274,2.840571,2.621815,1.372799,0.937273,0.628392,4,4,4,4,4,sad
1557649024.67385,1.633907,2.06402,1.243583,0.607102,0.446795,1.649824,0.647652,1.331349,0.93513,0.422193,5.420949,1.379984,2.472318,0.958664,0.980434,0.954631,0.415665,0.560731,0.397993,0.381083,3.784407,2.64819,1.195114,1.108406,0.59664,4,4,4,4,4,sad
