TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557654786.156169,5.493082,5.466514,4.701057,2.076718,1.275067,12.446686,5.307461,3.095811,2.824246,3.128161,5.578255,2.661522,1.816761,3.801547,17.989333,20.299574,2.586835,2.060787,4.415759,4.045394,6.468976,8.458415,2.328072,1.534023,1.842721,4,3,2,4,4
1557654786.282175,7.252261,5.277388,4.169759,2.237082,1.289551,11.485622,5.606800,3.094162,3.049212,2.692205,4.888234,2.493879,2.514093,4.630476,16.581532,18.396606,3.705982,1.637241,4.738350,3.873657,7.247047,8.480836,2.661803,1.714168,1.844954,4,3,2,4,4
1557654786.408180,9.232699,5.119341,3.481217,2.302853,1.300337,10.095251,5.649440,3.014361,3.117735,2.260373,4.358195,2.338211,3.475911,5.703621,15.094748,16.630053,5.119093,1.719682,5.009243,3.722339,8.046054,8.506598,2.918678,1.949204,1.828657,4,4,2,4,4
1557654786.534485,10.716213,5.104348,2.764918,2.258514,1.318577,8.300273,5.388654,2.848420,3.003036,1.924422,4.196166,2.382041,4.427219,6.820581,13.827790,14.916333,6.375839,2.158321,5.087117,3.674893,8.840997,8.557014,3.013207,2.210062,1.818578,4,4,2,4,4
1557654786.660791,11.520263,5.298380,2.181463,2.113644,1.344141,6.752284,4.881982,2.685541,2.753982,1.738763,4.544667,2.715214,5.033792,7.755718,13.103264,13.191927,7.116068,2.734190,4.877326,3.751384,9.217821,8.562244,2.875252,2.445013,1.830944,4,4,2,4,4
1557654786.786696,11.131716,5.680379,1.795580,1.899501,1.368031,5.001575,4.255525,2.623984,2.433644,1.703286,5.126740,3.258840,5.048062,8.259704,13.120549,13.357057,7.265020,3.329680,4.432042,3.918432,8.762226,8.422676,2.514275,2.592092,1.861298,4,4,2,4,4
1557654786.913001,9.778297,6.130540,1.654572,1.667241,1.373795,3.652068,3.683857,2.731213,2.104876,1.770148,5.514736,3.824432,4.433613,8.193451,13.829749,14.313642,7.062935,3.927931,3.904028,4.113507,7.731055,8.107305,2.034589,2.610992,1.884836,4,4,2,4,4
1557654787.039007,8.186814,6.496566,1.676679,1.474583,1.351745,2.639542,3.279510,2.990150,1.814139,1.867044,5.547417,4.208524,3.408868,7.687777,14.956927,17.772606,6.840580,4.597902,3.461456,4.274729,6.629737,7.713837,1.577351,2.495888,1.873327,4,4,2,4,4
1557654787.165012,6.646758,6.676940,1.804642,1.368756,1.304860,2.128268,3.055140,3.371133,1.596218,1.927031,5.245478,4.309005,2.328227,7.042966,16.084856,21.642822,6.847456,5.490590,3.235358,4.364312,5.714121,7.425057,1.258464,2.265149,1.814286,4,4,2,4,4
1557654787.291017,5.691441,6.707963,1.981044,1.360516,1.241971,1.926164,2.922958,3.799353,1.487882,1.912654,4.825688,4.143487,1.488729,6.498335,16.818202,25.376793,7.143298,6.641424,3.239066,4.369033,5.423578,7.379445,1.099678,1.960740,1.717420,4,4,2,4,4
1557654787.417123,5.206497,6.706500,2.175484,1.426495,1.171632,2.012111,2.784098,4.175667,1.494183,1.825424,4.518375,3.823278,1.024148,6.204258,17.000816,27.918393,7.575213,7.892212,3.359563,4.310522,5.428143,7.568248,1.083381,1.644025,1.599234,4,4,2,4,4
1557654787.543028,5.049342,6.705266,2.344482,1.519528,1.095991,2.169907,2.577832,4.396941,1.599239,1.690470,4.356772,3.462622,0.867874,6.161347,16.753279,28.768860,7.838254,8.888968,3.442188,4.233970,5.664846,7.795358,1.108336,1.376519,1.475309,4,4,2,4,4
1557654787.669133,5.004053,6.631415,2.507911,1.601553,1.012924,2.397091,2.308411,4.396954,1.772280,1.549072,4.210667,3.135039,0.836941,6.200474,16.346460,27.803376,7.704318,9.292936,3.400547,4.184953,5.807303,7.801037,1.154598,1.222419,1.357930,4,4,2,4,4
1557654787.795138,4.760082,6.330407,2.749941,1.657950,0.926443,2.331019,2.020542,4.174568,1.977120,1.439947,3.928344,2.857984,0.786181,6.096356,16.035948,25.767762,7.112024,8.882576,3.248993,4.181751,5.663703,7.418833,1.362060,1.223190,1.257417,4,4,2,4,4
1557654787.921044,4.539926,5.752038,3.192967,1.703919,0.851072,2.316358,1.852872,3.777036,2.149612,1.386124,3.477850,2.612815,0.693814,5.761183,15.900268,22.760413,6.362600,7.809095,3.074911,4.204463,5.495290,6.716291,1.949662,1.395759,1.186809,4,4,2,4,4
1557654788.047449,4.429221,5.011368,3.953772,1.746893,0.803921,2.195269,1.876137,3.264379,2.213495,1.391965,2.957481,2.350209,0.590851,5.239221,15.834802,19.669918,5.711182,6.376002,2.982456,4.214622,5.355217,5.886068,3.088521,1.702237,1.152729,4,4,2,4,4
1557654788.173554,4.428324,4.385134,5.048883,1.778406,0.790070,2.203503,2.059508,2.728499,2.125465,1.440683,2.519538,2.044989,0.507191,4.657120,15.689164,16.552112,5.325741,4.996532,3.026006,4.176415,5.267374,5.198714,4.760883,2.060968,1.147473,4,4,2,4,4
1557654788.299759,4.428903,4.156560,6.312420,1.772154,0.801698,2.338937,2.292913,2.260967,1.896511,1.505653,2.231564,1.711904,0.462573,4.160997,15.371062,13.729631,5.233282,4.005258,3.230533,4.067083,5.140044,4.848182,6.681836,2.384805,1.156447,4,4,2,4,4
1557654788.425864,4.339121,4.432076,7.408604,1.703775,0.827885,2.731256,2.436373,1.920503,1.597956,1.569265,2.044645,1.384548,0.462399,3.860294,14.887076,10.897303,5.361853,3.597169,3.621314,3.892002,4.922696,4.850914,8.321751,2.617272,1.168344,4,4,2,4,4
1557654788.551970,4.016203,5.157131,7.983462,1.566274,0.857915,3.243722,2.410499,1.708223,1.326742,1.625015,1.858408,1.092882,0.495052,3.817221,14.327868,8.288763,5.607376,3.773935,4.200955,3.690981,4.591356,5.180415,9.131306,2.728617,1.171540,4,4,2,4,4
1557654788.677975,3.739065,6.088640,7.821133,1.397978,0.882023,3.794706,2.262042,1.582449,1.173346,1.666993,1.609705,0.856187,0.545464,4.026209,13.821108,6.084982,5.855344,4.400489,4.895453,3.519362,4.430689,5.770432,8.870234,2.743774,1.154142,4,4,2,4,4
1557654788.803980,3.815318,6.918091,6.979547,1.250383,0.891247,4.259763,2.128050,1.507661,1.174050,1.683839,1.310630,0.673008,0.595134,4.400929,13.458268,4.898475,6.052067,5.389053,5.556095,3.419203,4.625213,6.483917,7.710237,2.700555,1.108673,4,4,2,4,4
1557654788.929985,4.590713,7.396441,5.801601,1.169414,0.883525,4.757710,2.122664,1.475520,1.298673,1.667618,1.028248,0.529484,0.621024,4.807875,13.238172,4.419240,6.146741,6.641204,6.012470,3.409808,5.471960,7.124403,6.213693,2.632999,1.036020,4,4,2,4,4
1557654789.055990,6.130869,7.423446,4.763579,1.163059,0.868384,5.043339,2.274022,1.484174,1.482286,1.626737,0.807028,0.412667,0.604235,5.138725,13.083752,4.969713,6.096007,8.001532,6.099755,3.490291,6.882893,7.462055,5.017616,2.571871,0.950610,4,4,2,4,4
1557654789.182095,8.056626,7.045765,4.312718,1.222514,0.862628,5.542470,2.496560,1.514199,1.660147,1.583668,0.666892,0.323135,0.550131,5.312248,12.903539,6.256085,5.847073,9.234158,5.758913,3.645454,8.598538,7.329349,4.623600,2.531055,0.872994,4,4,2,4,4
1557654789.308100,9.619039,6.410300,4.562647,1.342684,0.880530,5.690968,2.653376,1.512421,1.786775,1.557788,0.593859,0.264456,0.490845,5.302262,12.661889,8.090839,5.378988,10.120915,5.046237,3.846184,9.841192,6.671908,5.002930,2.502266,0.820414,4,4,2,4,4
1557654789.434305,10.335900,5.680503,5.307647,1.530813,0.925969,5.845602,2.645262,1.430256,1.846337,1.554468,0.560642,0.235569,0.471404,5.151126,12.403222,10.078295,4.739200,10.533116,4.137959,4.032564,10.739663,5.661944,5.798694,2.457414,0.802690,4,4,2,4,4
1557654789.560310,10.223432,5.120858,6.280679,1.795145,0.990866,5.577406,2.472820,1.282586,1.845001,1.563759,0.555837,0.221958,0.528676,4.978901,12.209879,11.686089,4.065144,10.418315,3.267178,4.127515,10.842833,4.618701,6.568946,2.363411,0.816835,4,4,2,4,4
1557654789.686615,10.446928,4.893222,7.138733,2.106698,1.059271,5.175461,2.180231,1.119454,1.809055,1.568504,0.566038,0.214213,0.671737,4.903436,12.159619,12.864132,3.514513,9.794575,2.646885,4.062628,10.956321,3.775172,6.994902,2.187695,0.845647,4,4,2,4,4
1557654789.812521,12.589162,5.036137,7.571853,2.396841,1.107411,4.681793,1.837138,0.999105,1.767162,1.555486,0.604389,0.210702,0.875528,4.998370,12.286822,13.182434,3.213183,8.779740,2.400157,3.814377,11.543023,3.158656,6.917069,1.923642,0.864942,4,4,2,4,4
1557654789.938926,17.877569,5.433787,7.440996,2.580219,1.119315,4.387736,1.547852,0.955996,1.739653,1.518889,0.654031,0.215984,1.088576,5.257268,12.540931,12.748479,3.269573,7.535827,2.508955,3.423391,13.105397,2.720193,6.366447,1.598027,0.860619,4,4,2,4,4
1557654790.064930,25.949021,5.899867,6.746653,2.589765,1.108639,4.465934,1.453211,0.974301,1.741414,1.460551,0.781657,0.235909,1.247703,5.608643,12.807833,11.616679,3.708401,6.190316,2.831314,2.982637,15.731397,2.439542,5.496775,1.266348,0.847630,4,4,2,4,4
1557654790.191036,35.058149,6.232027,5.624061,2.420327,1.111120,5.129893,1.674313,1.029635,1.783832,1.402588,1.064004,0.279151,1.308131,5.902092,12.977295,10.393825,4.410509,4.906596,3.206382,2.601733,18.778408,2.311220,4.490798,0.993779,0.856842,4,4,2,4,4
1557654790.316941,42.707913,6.321022,4.280970,2.121109,1.155386,5.989860,2.249416,1.106633,1.866022,1.388460,1.522462,0.346132,1.255175,5.981967,12.989828,9.868676,5.258079,3.851999,3.488750,2.372141,21.437930,2.422337,3.497735,0.818878,0.908830,4,4,2,4,4
1557654790.443046,46.083604,6.244933,3.001803,1.773796,1.240813,6.873139,3.092504,1.202701,1.972167,1.459756,2.101091,0.425157,1.109895,5.768253,12.865185,10.475014,6.391664,3.308285,3.608000,2.335730,23.109377,2.981693,2.706033,0.746946,0.999019,4,4,2,4,4
1557654790.569051,44.923734,6.102772,2.005286,1.453258,1.337258,7.359815,4.003322,1.319850,2.058867,1.630527,2.697840,0.503202,0.918474,5.285706,12.679641,12.251993,7.992389,3.487841,3.561926,2.473379,23.307932,4.078706,2.250549,0.744224,1.102772,4,4,2,4,4
1557654790.695055,39.301153,5.988578,1.390293,1.213690,1.404507,7.187346,4.734119,1.434446,2.093620,1.870430,3.220736,0.637269,0.753916,4.666611,12.522505,14.607158,9.922063,4.405822,3.382486,2.718344,22.181206,5.616097,2.161001,0.778721,1.192017,4,4,2,4,4
1557654790.820960,32.081082,5.879869,1.116957,1.079192,1.413729,6.591740,5.071715,1.488731,2.076485,2.115950,3.733895,0.958906,0.712618,4.112390,12.472973,17.224161,11.828683,5.765907,3.114355,2.987241,19.910778,7.299052,2.333611,0.840881,1.250677,4,4,2,4,4
1557654790.947265,24.444255,5.697196,1.040491,1.058652,1.359457,5.451540,4.932641,1.424986,2.032019,2.293932,4.280151,1.571715,0.867793,3.794243,12.553952,19.565646,13.110603,7.137385,2.785969,3.204349,16.867104,8.749592,2.569215,0.944185,1.282290,4,4,2,4,4
1557654791.073570,18.958729,5.373089,1.013549,1.167355,1.260886,4.432689,4.394632,1.242480,2.028525,2.347086,4.905951,2.445846,1.246176,3.774021,12.726178,21.508673,13.325350,8.115477,2.455492,3.328700,13.857141,9.671374,2.657313,1.135383,1.310314,4,4,2,4,4
1557654791.199475,14.728819,4.817425,0.984541,1.416168,1.151988,3.356498,3.647665,0.999028,2.148290,2.254159,5.464021,3.410911,1.796699,3.990187,12.929737,22.752871,12.500451,8.459035,2.231203,3.361440,10.863852,9.793377,2.505483,1.469504,1.359323,4,4,2,4,4
1557654791.325680,11.896974,4.040932,0.988745,1.781893,1.063450,2.804643,2.876736,0.771651,2.428519,2.038996,5.812706,4.195133,2.390970,4.301052,13.081958,23.050802,11.085440,8.129704,2.232913,3.319512,8.481272,9.091166,2.191186,1.954372,1.438824,4,4,2,4,4
1557654791.451985,9.394691,3.211091,1.055461,2.205973,1.007691,2.529004,2.203874,0.618700,2.824815,1.760656,5.712867,4.533758,2.853198,4.585389,13.107203,23.230603,9.570108,7.242030,2.491462,3.212622,6.436231,7.729141,1.857129,2.521870,1.540856,4,4,4,4,4
1557654791.577890,7.269319,2.540534,1.190737,2.609940,0.976063,2.773477,1.701693,0.563869,3.219281,1.489031,5.103890,4.306045,3.041694,4.764027,12.996418,23.511013,8.372093,6.027416,2.921973,3.044189,4.928874,6.146994,1.624440,3.045871,1.641946,4,4,4,4,4
1557654791.703995,5.476141,2.059277,1.371758,2.921725,0.949279,3.152638,1.360367,0.572950,3.479665,1.279024,4.061150,3.598581,2.915809,4.814605,12.776849,24.286084,7.696436,4.771060,3.360849,2.825816,3.787784,4.769144,1.581523,3.392338,1.715980,4,4,4,4,4
1557654791.830000,3.991339,1.786952,1.537200,3.086293,0.919223,3.630672,1.156437,0.603767,3.541428,1.156831,2.849341,2.641507,2.524156,4.762609,12.496115,24.304962,7.464212,3.646911,3.638875,2.589061,2.887252,3.950083,1.711307,3.472353,1.754646,4,4,4,4,4
1557654791.955905,3.075449,1.730925,1.625368,3.088217,0.892913,3.834148,1.077504,0.635856,3.448775,1.128203,1.785625,1.709985,1.973743,4.688236,12.223435,24.683554,7.639762,2.794763,3.668265,2.381251,2.195746,3.813398,1.948454,3.275468,1.765423,4,4,4,4,4
1557654792.082010,2.504146,1.912889,1.622513,2.959604,0.874947,3.803339,1.117224,0.681376,3.330932,1.187708,1.197075,1.043462,1.412143,4.636920,11.994322,24.467430,8.242444,2.236923,3.495267,2.241381,1.627531,4.280279,2.222819,2.868245,1.753286,4,4,2,4,4
1557654792.208114,2.297557,2.235177,1.598221,2.764109,0.864755,3.450723,1.238833,0.765738,3.307078,1.313220,1.267506,0.749777,0.958548,4.622042,11.802320,24.867518,9.326062,1.927667,3.271447,2.182526,1.286257,5.045527,2.508892,2.373172,1.717784,4,4,2,4,4
1557654792.334319,2.223463,2.546435,1.633190,2.566098,0.860735,3.021308,1.390051,0.904667,3.405936,1.463906,1.972889,0.829506,0.655266,4.657867,11.632747,24.965955,10.739637,1.792002,3.162367,2.189494,1.126192,5.707304,2.805225,1.926334,1.670955,4,4,2,4,4
1557654792.460324,2.180053,2.723464,1.759822,2.407603,0.871843,2.696469,1.519256,1.099919,3.554904,1.593855,3.138883,1.232268,0.487674,4.741308,11.479582,24.627924,12.121108,1.799041,3.241728,2.251427,1.143782,5.979679,3.165464,1.666722,1.656356,4,4,2,4,4
1557654792.586329,2.331977,2.689269,1.949563,2.291505,0.914733,2.663616,1.593388,1.331683,3.623843,1.673462,4.480513,1.859675,0.428669,4.839123,11.372178,23.210013,13.020684,1.936864,3.461501,2.373622,1.288937,5.754805,3.604575,1.680522,1.724221,4,4,2,4,4
1557654792.712434,2.645541,2.456342,2.117841,2.185882,0.999807,2.867141,1.618531,1.566165,3.488796,1.699590,5.657727,2.554613,0.449295,4.905524,11.351444,21.724217,13.081603,2.314845,3.716388,2.566028,1.533993,5.143487,4.065012,1.952699,1.892485,4,4,2,4,4
1557654792.838639,3.131029,2.100074,2.171950,2.048328,1.117567,3.165120,1.658772,1.781192,3.117278,1.690037,6.293174,3.110410,0.515920,4.863164,11.419985,20.513469,12.286797,3.114009,3.964271,2.822654,1.835379,4.396551,4.399552,2.365892,2.124095,4,4,2,4,4
1557654792.964943,3.633372,1.739635,2.091833,1.838890,1.235613,3.320933,1.791290,1.962548,2.595084,1.674552,6.195444,3.353072,0.595661,4.664734,11.535083,20.448392,10.947340,4.367297,4.268837,3.098390,2.170724,3.796243,4.498379,2.754437,2.334756,4,4,2,4,4
1557654793.090748,4.111574,1.529811,1.921991,1.556213,1.316389,3.200696,2.076628,2.098600,2.095123,1.690962,5.360695,3.221345,0.652614,4.352971,11.621851,21.556134,9.520913,5.866457,4.706551,3.320470,2.557353,3.584086,4.323652,2.966816,2.431649,4,4,2,4,4
1557654793.216953,4.793539,1.519503,1.719436,1.249375,1.333023,2.838037,2.503271,2.174407,1.774162,1.764061,4.056860,2.781071,0.670827,4.032523,11.588633,24.178084,8.304790,7.180353,5.262264,3.419389,3.289409,3.752472,3.911697,2.934978,2.367297,4,4,2,4,4
1557654793.342958,6.534563,1.739274,1.545434,0.985483,1.278386,2.382251,2.967211,2.188745,1.688173,1.882202,2.738787,2.204300,0.663246,3.801852,11.377947,27.527493,7.350647,7.974000,5.785686,3.359438,4.917876,4.175145,3.392574,2.727143,2.163065,4,4,2,4,4
1557654793.468962,10.018427,2.230073,1.429366,0.833061,1.170866,1.999138,3.336075,2.180190,1.779899,2.007558,1.758888,1.695249,0.670978,3.738718,11.019055,30.755446,6.539048,8.068454,6.043257,3.159635,7.659322,4.674086,2.912826,2.502127,1.887510,4,4,2,4,4
1557654793.595067,15.969693,3.186920,1.533162,0.845689,1.048288,1.780131,3.493165,2.210720,1.919951,2.103465,1.258705,1.385880,0.729670,3.870722,10.610754,32.738874,5.867145,7.561358,5.861727,2.891367,11.384292,5.044300,2.580655,2.404689,1.632261,4,4,2,4,4
1557654793.721072,25.471334,4.998823,2.139816,1.044059,0.951520,1.727437,3.383513,2.336249,1.984867,2.156377,1.159022,1.286824,0.839267,4.132700,10.264155,33.138059,5.564877,6.777766,5.232240,2.641201,15.415187,5.174061,2.428019,2.501463,1.473069,4,4,2,4,4
