TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557626336.01643,2.259659,1.705558,1.028909,0.717627,0.857346,1.054388,1.296582,2.142318,0.683994,1.227114,1.076923,0.757387,0.444711,0.31468,0.677332,1.959652,2.166647,0.58651,0.736151,0.454073,1.324197,1.059724,1.854261,0.704914,1.4428,4,4,1,4,4,sad
1557626336.14243,2.805653,1.69386,1.099045,0.747559,0.867676,1.226447,1.3592,2.532957,0.75273,1.33284,1.229628,0.905553,0.468928,0.347852,0.70775,2.000416,2.264667,0.59153,0.857755,0.496949,1.600553,1.55771,2.095426,0.764435,1.463689,4,4,1,4,4,sad
1557626336.26853,3.29109,1.784696,1.38112,0.848531,0.854619,1.447323,1.489666,3.010565,0.898348,1.35048,1.467619,1.055475,0.528526,0.424449,0.748401,2.081218,2.347997,0.713496,0.992904,0.554836,1.73877,2.1622,2.4745,0.865928,1.459274,4,4,1,4,4,sad
1557626336.39442,4.074106,2.226305,1.951975,1.0544,0.83552,1.62199,1.733641,3.510253,1.087683,1.286879,1.815553,1.172818,0.617802,0.519346,0.794244,2.303152,2.457467,1.039165,1.126997,0.636044,1.843555,2.831894,3.07448,0.985776,1.456695,4,4,1,4,4,sad
1557626336.52072,7.568115,3.463947,2.764802,1.35732,0.825026,1.777532,2.122237,3.91715,1.265598,1.17119,2.020161,1.226556,0.720783,0.600453,0.82947,2.461932,2.61804,1.561355,1.228049,0.737641,2.670781,3.570508,3.895554,1.09065,1.468197,4,4,1,4,4,sad
1557626336.64662,17.470982,5.910242,3.638262,1.697013,0.824015,1.784379,2.584406,4.100901,1.379632,1.041868,2.078039,1.202885,0.809054,0.646073,0.834581,2.6004,2.807711,2.159491,1.261443,0.842357,5.505026,4.395812,4.793284,1.160434,1.481887,4,4,1,4,4,sad
1557626336.77352,35.899961,9.625128,4.364108,1.984087,0.823758,1.791212,2.984053,3.971667,1.400663,0.935171,1.872452,1.127277,0.857104,0.651821,0.796481,2.589587,2.986792,2.647828,1.209355,0.926727,11.340272,5.315773,5.517748,1.189473,1.46948,4,4,1,4,4,sad
1557626336.90084,60.526119,13.974021,4.734394,2.138737,0.818397,1.703029,3.155056,3.520447,1.341433,0.874741,1.533665,1.040758,0.843465,0.633639,0.716593,2.499962,3.08898,2.858454,1.081901,0.969227,19.443234,6.175767,5.796941,1.195151,1.406079,4,4,1,4,4,sad
1557626337.02817,84.859436,17.82002,4.67067,2.12709,0.806646,1.582734,2.997158,2.848484,1.239558,0.862892,1.135448,0.979997,0.771191,0.618732,0.613472,2.283202,3.061621,2.729889,0.921414,0.963431,27.69427,6.74836,5.496386,1.209401,1.289077,4,4,1,4,4,sad
1557626337.15549,101.13646,19.939135,4.221544,1.985899,0.791764,1.387916,2.524768,2.115471,1.144806,0.883532,0.832092,0.960878,0.663699,0.628273,0.51519,1.971362,2.866665,2.311537,0.78896,0.922751,33.446367,6.812773,4.660201,1.252373,1.140614,4,4,1,4,4,sad
1557626337.28282,103.317579,19.594225,3.529272,1.797485,0.779838,1.152428,1.876398,1.490944,1.092365,0.912768,0.691147,0.984369,0.554638,0.668019,0.44767,1.620347,2.525831,1.749807,0.732486,0.872482,34.52358,6.301735,3.523829,1.322092,0.995949,4,4,1,4,4,sad
1557626337.41015,90.61498,16.867631,2.753794,1.634095,0.774141,0.896604,1.238571,1.06462,1.09037,0.92894,0.719308,1.024356,0.474834,0.725998,0.42226,1.287035,2.104619,1.224257,0.762738,0.834883,30.599119,5.311875,2.387812,1.39474,0.8861,4,4,1,4,4,sad
1557626337.53587,67.557343,12.62617,2.042472,1.525076,0.772534,0.659919,0.762844,0.836446,1.126203,0.918425,0.852329,1.046271,0.446624,0.777321,0.433423,1.039134,1.692509,0.859927,0.850664,0.821143,23.088621,4.097666,1.520249,1.434505,0.825977,4,4,1,4,4,sad
1557626337.65993,41.735944,8.115336,1.464593,1.452844,0.772959,0.489124,0.502421,0.734995,1.18589,0.883757,1.006807,1.040862,0.471751,0.796554,0.463509,0.914779,1.412282,0.663005,0.943777,0.835324,14.597403,2.988721,1.018735,1.412944,0.809892,4,4,1,4,4,sad
