TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557646142.216031,46.669352,9.037137,11.280573,5.529083,19.443466,3.103568,3.292412,5.289084,8.649537,32.116603,6.529737,2.896678,9.842759,6.882006,19.070741,9.769169,3.916639,10.748374,17.472135,36.480529,22.683362,6.203917,9.675053,6.241991,20.030760,4,4,4,4,4
1557646142.342086,39.166349,7.324559,10.714707,6.138817,18.427158,3.132710,2.644922,5.573457,8.649999,29.981533,5.264346,2.116466,9.592719,6.641907,17.801967,7.995558,3.350591,10.212026,16.452878,33.365321,17.218848,5.685367,8.528826,6.505455,18.545769,4,4,4,4,4
1557646142.468240,32.416789,6.052978,9.890468,7.057156,16.838288,2.966309,2.075610,5.766964,8.959028,26.531997,5.937456,1.794890,9.085369,6.927992,15.963882,6.576372,2.766496,9.562928,16.381279,29.833907,13.839925,5.192331,7.681492,7.019258,16.504664,4,4,4,4,4
1557646142.594095,25.588488,5.066190,9.004830,8.011459,14.820909,2.634645,1.646996,5.844764,9.348933,22.275883,7.607279,1.664188,8.327140,7.444796,13.800473,5.680015,2.289875,9.033993,17.463639,26.625363,11.828411,4.738932,7.249795,7.651980,14.247684,4,4,4,4,4
1557646142.720150,18.293157,4.108496,8.114352,8.642849,12.549307,2.235302,1.357516,5.772501,9.569883,17.909720,9.452659,1.787586,7.471622,7.863386,11.599059,5.288937,1.937325,8.584177,19.102485,24.267152,9.574220,4.249751,7.044818,8.148256,12.037083,4,4,4,4,4
1557646142.846205,11.686333,3.067869,7.153784,8.679488,10.259178,1.947535,1.201201,5.545409,9.474242,14.120317,13.212900,2.314128,6.732455,7.903905,9.663493,5.310317,1.665244,7.972918,20.211368,23.028284,7.286509,3.701601,6.752470,8.247710,10.050184,4,4,4,4,4
1557646142.972260,7.289451,2.081233,6.070309,8.045956,8.251520,1.904073,1.185922,5.248953,9.041384,11.417770,20.260063,3.259123,6.247052,7.433339,8.276075,5.324135,1.433592,7.018697,19.903261,22.952056,5.815456,3.109108,6.182454,7.830586,8.443163,4,4,4,4,4
1557646143.098314,5.015416,1.424929,4.999811,6.891145,6.801914,2.100462,1.327305,5.052167,8.345059,9.976689,30.489036,4.536659,6.054868,6.525395,7.582133,5.025427,1.308920,5.790868,17.927217,23.829754,5.215151,2.620858,5.411038,6.954395,7.333231,4,4,4,4,4
1557646143.224469,4.190866,1.253805,4.210656,5.549328,6.096165,2.451156,1.633878,5.090939,7.507887,9.663271,42.417552,5.902972,6.067447,5.412178,7.567119,4.392465,1.431787,4.550412,14.856456,25.262109,5.218579,2.339030,4.730329,5.852863,6.796724,4,4,4,4,4
1557646143.350624,4.818563,1.742032,4.052903,4.360862,6.148541,2.783010,2.036776,5.372224,6.656555,10.212589,52.546830,7.023703,6.121595,4.404845,8.081449,3.886289,1.835005,3.627489,11.766277,26.714871,6.036634,2.335128,4.499747,4.847210,6.819727,4,4,4,4,4
1557646143.476679,8.047503,3.127049,4.813420,3.550537,6.762054,3.006687,2.414790,5.787263,5.886654,11.287879,57.146189,7.638981,6.074212,3.743179,8.864896,3.415632,2.425505,3.171470,9.624142,27.616432,7.658917,2.699443,4.998283,4.204189,7.245012,4,4,4,4,4
1557646143.602733,14.666344,5.443312,6.430122,3.138234,7.542425,3.049730,2.658326,6.113812,5.222981,12.420730,55.591526,7.702500,5.827098,3.487101,9.556694,3.355637,3.016310,3.124622,8.753806,27.540770,10.075736,3.427805,6.192337,3.998244,7.759283,4,4,4,4,4
1557646143.728988,24.180832,8.295349,8.465994,2.984279,8.053216,2.907760,2.688003,6.162766,4.657780,13.131605,47.712802,7.284450,5.361434,3.521314,9.816707,3.727185,3.408558,3.274649,8.774918,26.417272,13.579626,4.368895,7.721694,4.112312,8.012798,4,4,4,4,4
