TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557623525.82368,17.678192,9.447575,8.443203,3.604335,0.936951,4.807094,1.139345,0.369417,1.826529,1.122158,0.83748,0.729813,0.893031,0.638154,0.364286,2.923164,1.93543,2.01567,1.022207,0.682107,9.506448,2.626463,3.963762,1.83718,1.208167,4,4,4,4,4,happy
1557623525.94954,19.47895,11.143929,9.555372,2.795494,0.961074,4.56035,1.280785,0.354133,1.457757,1.136838,0.8587,0.656363,0.719358,0.586532,0.390196,3.469091,1.605327,2.134766,0.984169,0.70878,9.175408,3.01616,4.530974,1.626336,1.253213,4,4,4,4,4,happy
1557623526.0758,19.637929,12.326613,10.220484,2.319291,1.038717,4.966651,1.475084,0.431833,1.182884,1.1282,0.941774,0.614775,0.623026,0.519003,0.431417,4.288504,1.545556,2.197435,0.972883,0.768255,8.441241,3.770182,4.984696,1.411842,1.30085,4,4,4,4,4,happy
1557623526.20186,18.606175,12.655072,9.984197,2.095076,1.173738,6.308294,1.727673,0.688096,0.977179,1.100245,1.098797,0.598511,0.609125,0.453774,0.476346,4.87394,1.734565,2.214954,1.007459,0.852844,8.025832,4.983693,5.247143,1.22121,1.31669,4,4,4,4,4,happy
1557623526.32792,16.935372,12.388225,8.927198,2.028058,1.365654,8.652656,2.087358,1.222284,0.824402,1.082371,1.331514,0.616299,0.67719,0.403436,0.515988,4.881096,2.105105,2.207739,1.111558,0.949512,8.645287,6.647679,5.350089,1.065078,1.301647,4,4,4,4,4,happy
1557623526.45387,15.101974,12.174225,7.570062,2.089109,1.596351,11.662656,2.584752,2.070889,0.742118,1.116773,1.619927,0.687541,0.802411,0.375398,0.547291,4.321718,2.603536,2.183636,1.283932,1.04095,10.667125,8.628376,5.352658,0.951906,1.293317,4,4,4,4,4,happy
1557623526.58013,13.949317,12.282864,6.358155,2.237001,1.817708,14.564055,3.228288,3.128521,0.758707,1.231141,1.905403,0.824719,0.938394,0.370138,0.571276,3.380564,3.222706,2.121028,1.483298,1.109889,14.128301,10.530361,5.221247,0.885341,1.332358,4,4,4,4,4,happy
1557623526.70609,12.831897,12.532435,5.452249,2.378648,1.962992,17.017291,3.965481,4.147099,0.864817,1.424041,2.112581,1.017189,1.030225,0.385129,0.587142,2.878642,3.947133,2.002038,1.651042,1.14502,18.374713,11.919341,4.912407,0.879883,1.433463,4,4,4,4,4,happy
1557623526.83235,11.641508,12.466903,4.74874,2.426805,1.979782,18.078599,4.661034,4.816475,1.008568,1.661331,2.167974,1.219394,1.033715,0.415239,0.589257,2.915527,4.656186,1.817579,1.737597,1.144163,22.30366,12.560001,4.428935,0.949823,1.568558,4,4,4,4,4,happy
1557623526.95841,10.13399,11.654267,4.038618,2.347964,1.860771,17.961462,5.172936,4.920822,1.121178,1.894078,2.045997,1.370685,0.945855,0.455473,0.57056,3.915802,5.165007,1.587157,1.719951,1.113709,25.247135,12.459736,3.822923,1.081073,1.68115,4,4,4,4,4,happy
