TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557649292.715387,3.720125,0.931876,1.662618,1.335716,1.390676,4.446788,1.864432,1.056676,1.268160,1.586333,8.104621,4.680135,2.040679,0.990111,1.078871,0.887641,0.393033,0.584299,1.192161,0.864293,11.354642,1.661937,1.791509,1.616880,0.925400,4,4,4,0,4
1557649292.841385,4.381544,1.087093,1.865416,1.365768,1.386712,5.472454,1.862910,1.095991,1.161949,1.598853,7.355952,4.681218,2.340361,0.854416,1.054194,0.826571,0.371642,0.594147,1.156848,0.808076,15.327372,1.836173,1.842035,1.611793,0.893077,4,4,4,0,4
1557649292.967384,4.897003,1.314136,2.020652,1.338316,1.314163,6.537742,2.055821,1.142157,1.076965,1.577516,7.933614,4.787350,2.723992,0.792421,1.007080,0.750353,0.365415,0.637410,1.104512,0.746470,18.102705,2.069748,1.914430,1.620362,0.865476,4,4,4,0,4
1557649293.093384,4.910549,1.542077,2.080606,1.283451,1.180049,7.574707,2.667590,1.259813,1.056609,1.526844,9.043173,4.857560,3.207625,0.841118,0.931132,0.616690,0.354356,0.677870,1.061604,0.687374,18.861355,2.280182,1.968881,1.653961,0.830259,4,4,4,0,4
1557649293.219485,4.978210,1.815482,2.084829,1.237334,1.016181,8.655665,3.737195,1.498751,1.122235,1.453733,9.936563,4.964584,3.834335,1.030031,0.834654,0.488052,0.324741,0.696303,1.047040,0.639781,17.321403,2.409802,1.998666,1.693673,0.787274,4,4,4,0,4
1557649293.345587,5.729449,2.303721,2.152359,1.244950,0.863416,9.794527,5.030445,1.839153,1.271464,1.364545,10.553485,5.223488,4.597226,1.376362,0.737086,0.369066,0.280872,0.690070,1.065873,0.608871,13.682335,2.511133,2.043227,1.719609,0.744979,4,4,4,0,4
1557649293.471591,8.137346,3.126561,2.383268,1.338362,0.755441,10.491987,6.117664,2.203330,1.481908,1.264641,11.678158,5.762411,5.433996,1.865258,0.658802,0.334351,0.232231,0.657497,1.111990,0.595874,9.705509,2.692080,2.150181,1.721682,0.715868,4,4,4,0,4
1557649293.597596,12.441073,4.230990,2.778739,1.518232,0.710000,10.686418,6.591145,2.491046,1.722087,1.162929,13.826765,6.582900,6.252000,2.449443,0.612975,0.374294,0.190521,0.604370,1.166455,0.599554,6.270242,3.048381,2.331833,1.706311,0.712083,4,4,4,0,4
1557649293.723702,17.721746,5.393523,3.206280,1.739044,0.719439,10.039054,6.235406,2.622048,1.942204,1.073839,17.092208,7.518114,6.860322,3.036296,0.602895,0.467934,0.164361,0.542631,1.202114,0.613039,4.416172,3.631857,2.532687,1.691719,0.738748,4,4,4,0,4
1557649293.849809,22.194932,6.284326,3.486829,1.961539,0.759568,8.778061,5.167809,2.585034,2.101340,1.018845,20.147826,8.305965,7.097850,3.539875,0.623080,0.577715,0.149892,0.488721,1.214436,0.627569,3.878911,4.391814,2.675988,1.725447,0.790894,4,4,4,0,4
