TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557646141.71141,72.131195,14.634566,7.10058,7.137808,16.382587,2.361866,4.3828,3.185655,12.760444,29.319476,99.550651,30.415657,13.325751,15.902415,16.921638,17.399557,5.174581,7.318339,18.945668,34.13276,63.412829,7.111827,8.677903,6.943447,16.76166,4,4,4,4,4,happy
1557646141.83757,68.868858,14.235583,8.98124,6.238367,18.17314,2.428572,4.444576,3.611764,11.237404,30.939452,63.826494,19.384591,11.384962,12.812426,18.428784,15.106757,4.768865,8.666076,19.445133,37.100717,53.113398,7.114779,10.250179,6.673052,18.835385,4,4,4,4,4,happy
1557646141.96352,63.151786,12.948715,10.510046,5.598972,19.348404,2.663247,4.299572,4.301239,9.961728,32.246611,35.023996,10.580031,10.334839,9.98817,19.381163,13.192922,4.567355,10.073981,19.454523,38.658668,41.947266,7.008756,10.971899,6.402628,20.230504,4,4,4,4,4,happy
1557646142.08978,54.932752,11.055861,11.283383,5.345716,19.774213,2.925996,3.888944,4.882125,9.081581,32.792824,15.120126,5.246031,9.956652,7.951256,19.614375,11.504756,4.323106,10.790541,18.709966,38.422437,31.31913,6.694721,10.672365,6.230814,20.648737,4,4,4,4,4,happy
1557646142.21603,46.669352,9.037137,11.280573,5.529083,19.443466,3.103568,3.292412,5.289084,8.649537,32.116603,6.529737,2.896678,9.842759,6.882006,19.070741,9.769169,3.916639,10.748374,17.472135,36.480529,22.683362,6.203917,9.675053,6.241991,20.03076,4,4,4,4,4,happy
1557646142.34209,39.166349,7.324559,10.714707,6.138817,18.427158,3.13271,2.644922,5.573457,8.649999,29.981533,5.264346,2.116466,9.592719,6.641907,17.801967,7.995558,3.350591,10.212026,16.452878,33.365321,17.218848,5.685367,8.528826,6.505455,18.545769,4,4,4,4,4,happy
1557646142.46824,32.416789,6.052978,9.890468,7.057156,16.838288,2.966309,2.07561,5.766964,8.959028,26.531997,5.937456,1.79489,9.085369,6.927992,15.963882,6.576372,2.766496,9.562928,16.381279,29.833907,13.839925,5.192331,7.681492,7.019258,16.504664,4,4,4,4,4,happy
1557646142.5941,25.588488,5.06619,9.00483,8.011459,14.820909,2.634645,1.646996,5.844764,9.348933,22.275883,7.607279,1.664188,8.32714,7.444796,13.800473,5.680015,2.289875,9.033993,17.463639,26.625363,11.828411,4.738932,7.249795,7.65198,14.247684,4,4,4,4,4,happy
1557646142.72015,18.293157,4.108496,8.114352,8.642849,12.549307,2.235302,1.357516,5.772501,9.569883,17.90972,9.452659,1.787586,7.471622,7.863386,11.599059,5.288937,1.937325,8.584177,19.102485,24.267152,9.57422,4.249751,7.044818,8.148256,12.037083,4,4,4,4,4,happy
1557646142.84621,11.686333,3.067869,7.153784,8.679488,10.259178,1.947535,1.201201,5.545409,9.474242,14.120317,13.2129,2.314128,6.732455,7.903905,9.663493,5.310317,1.665244,7.972918,20.211368,23.028284,7.286509,3.701601,6.75247,8.24771,10.050184,4,4,4,4,4,happy
1557646142.97226,7.289451,2.081233,6.070309,8.045956,8.25152,1.904073,1.185922,5.248953,9.041384,11.41777,20.260063,3.259123,6.247052,7.433339,8.276075,5.324135,1.433592,7.018697,19.903261,22.952056,5.815456,3.109108,6.182454,7.830586,8.443163,4,4,4,4,4,happy
1557646143.09831,5.015416,1.424929,4.999811,6.891145,6.801914,2.100462,1.327305,5.052167,8.345059,9.976689,30.489036,4.536659,6.054868,6.525395,7.582133,5.025427,1.30892,5.790868,17.927217,23.829754,5.215151,2.620858,5.411038,6.954395,7.333231,4,4,4,4,4,happy
1557646143.22447,4.190866,1.253805,4.210656,5.549328,6.096165,2.451156,1.633878,5.090939,7.507887,9.663271,42.417552,5.902972,6.067447,5.412178,7.567119,4.392465,1.431787,4.550412,14.856456,25.262109,5.218579,2.33903,4.730329,5.852863,6.796724,4,4,4,4,4,happy
1557646143.35062,4.818563,1.742032,4.052903,4.360862,6.148541,2.78301,2.036776,5.372224,6.656555,10.212589,52.54683,7.023703,6.121595,4.404845,8.081449,3.886289,1.835005,3.627489,11.766277,26.714871,6.036634,2.335128,4.499747,4.84721,6.819727,4,4,4,4,4,happy
1557646143.47668,8.047503,3.127049,4.81342,3.550537,6.762054,3.006687,2.41479,5.787263,5.886654,11.287879,57.146189,7.638981,6.074212,3.743179,8.864896,3.415632,2.425505,3.17147,9.624142,27.616432,7.658917,2.699443,4.998283,4.204189,7.245012,4,4,4,4,4,happy
1557646143.60273,14.666344,5.443312,6.430122,3.138234,7.542425,3.04973,2.658326,6.113812,5.222981,12.42073,55.591526,7.7025,5.827098,3.487101,9.556694,3.355637,3.01631,3.124622,8.753806,27.54077,10.075736,3.427805,6.192337,3.998244,7.759283,4,4,4,4,4,happy
1557646143.72899,24.180832,8.295349,8.465994,2.984279,8.053216,2.90776,2.688003,6.162766,4.65778,13.131605,47.712802,7.28445,5.361434,3.521314,9.816707,3.727185,3.408558,3.274649,8.774918,26.417272,13.579626,4.368895,7.721694,4.112312,8.012798,4,4,4,4,4,happy
1557646143.85494,34.921904,10.950602,10.29238,2.907667,7.98565,2.787028,2.513844,5.92761,4.180865,13.104036,38.247452,6.661397,4.798963,3.657021,9.457906,4.323615,3.476805,3.40755,9.024387,24.578326,17.564865,5.265272,9.049158,4.320181,7.763716,4,4,4,4,4,happy
1557646143.9812,43.516984,12.592968,11.358781,2.792006,7.269243,2.689981,2.214066,5.58474,3.791958,12.300838,28.615794,6.049713,4.279236,3.726557,8.509686,5.028209,3.232636,3.412495,9.063515,22.620274,21.159015,5.876502,9.75059,4.412478,6.989404,4,4,4,4,4,happy
1557646144.10725,47.403151,12.640861,11.283856,2.610854,6.110517,2.669164,1.876157,5.263138,3.481891,10.979785,23.209682,5.616737,3.87788,3.635217,7.204139,5.603516,2.774954,3.251423,8.895717,21.085842,23.440459,5.972783,9.547736,4.263422,5.903488,4,4,4,4,4,happy
1557646144.23321,44.354453,11.084251,10.009577,2.364821,4.87341,2.549962,1.583858,4.994809,3.211262,9.539978,19.475853,5.448261,3.555132,3.355021,5.85612,6.062686,2.32871,2.97099,8.727412,20.15069,22.905865,5.53416,8.413734,3.832437,4.827256,4,4,4,4,4,happy
1557646144.35916,36.466482,8.510734,7.889845,2.069157,3.875559,2.433867,1.401852,4.717974,2.941351,8.304584,18.537535,5.576687,3.286472,2.929632,4.69337,6.467242,2.116816,2.692345,8.753754,19.533248,20.905705,4.759272,6.645727,3.191573,4.000536,4,4,4,4,4,happy
1557646144.48522,25.171942,5.764917,5.480922,1.759857,3.244377,2.164799,1.315651,4.295657,2.653292,7.406553,16.510539,5.869235,3.002457,2.447927,3.787616,6.830795,2.258881,2.562695,9.073514,18.814798,16.268403,3.892069,4.69311,2.486498,3.476998,4,4,4,4,4,happy
1557646144.61127,15.117281,3.591889,3.367043,1.484826,2.906101,1.963108,1.270714,3.65278,2.378657,6.814851,13.693256,6.204973,2.751453,2.01078,3.094345,7.291538,2.700118,2.780807,9.649201,17.810322,12.041749,3.141551,3.012731,1.871896,3.148687,4,4,4,4,4,happy
1557646144.73743,7.423594,2.296331,1.903395,1.280648,2.69122,1.791842,1.211689,2.84358,2.16934,6.460696,10.59594,6.430019,2.615363,1.70563,2.554325,7.631667,3.233286,3.486162,10.3769,16.750011,7.485275,2.599878,1.868442,1.451658,2.867941,4,4,4,4,4,happy
1557646144.86358,3.754332,1.744845,1.149253,1.171513,2.465088,1.818244,1.107038,2.013038,2.069981,6.328025,7.763947,6.490606,2.605276,1.59088,2.168155,7.865488,3.628215,4.634461,11.191715,16.015451,4.646973,2.20717,1.293084,1.254817,2.560695,4,4,4,4,4,happy
1557646144.98974,2.779324,1.58857,0.939347,1.173096,2.197098,1.90856,0.966848,1.335355,2.103982,6.418538,6.120751,6.372214,2.669406,1.680017,1.989645,7.808693,3.782768,6.054997,12.038984,15.842001,2.717956,1.873899,1.144782,1.238366,2.245794,4,4,4,4,4,happy
1557646145.11589,3.606741,1.612373,1.093139,1.296702,1.939108,2.097928,0.844743,0.926887,2.256188,6.694658,5.61497,6.05841,2.790217,1.947462,2.063987,7.62858,3.725758,7.563064,12.796128,16.095786,2.129894,1.571453,1.30671,1.315711,1.989011,4,4,4,4,4,happy
1557646145.24215,5.456334,1.882896,1.480317,1.548501,1.763822,2.208241,0.796279,0.835567,2.500419,7.048834,6.306684,5.597497,3.015058,2.336425,2.365265,7.322267,3.558454,8.962738,13.276439,16.289903,2.317012,1.361109,1.700383,1.42279,1.849215,4,4,4,4,4,happy
1557646145.3682,7.963192,2.45264,2.007222,1.929023,1.731375,2.23999,0.843849,1.031006,2.823507,7.351047,8.170181,5.013199,3.362926,2.782063,2.800757,6.935431,3.410103,10.033536,13.323245,15.883873,3.142275,1.341472,2.215892,1.554592,1.856201,4,4,4,4,4,happy
1557646145.49426,10.80695,3.268426,2.555863,2.426252,1.870399,2.179014,0.991955,1.450698,3.192571,7.53134,11.422065,4.320304,3.781618,3.202158,3.257169,6.559591,3.415558,10.613118,12.889056,14.635387,4.470847,1.585403,2.710597,1.732251,1.997579,4,4,4,4,4,happy
1557646145.62021,13.347165,4.145335,2.99468,2.988147,2.167304,2.104596,1.200014,1.993209,3.548862,7.64839,15.707924,3.510901,4.130231,3.515449,3.638037,6.181733,3.640127,10.551965,12.04731,12.712394,6.001101,2.079732,3.039433,1.960735,2.23409,4,4,4,4,4,happy
1557646145.74627,14.852809,4.82118,3.21178,3.558838,2.601933,2.08219,1.392783,2.517121,3.891513,7.884665,19.678561,2.647824,4.26657,3.718221,3.886713,5.744532,4.03996,9.911647,11.021673,10.596265,7.554351,2.724674,3.116214,2.247282,2.546489,4,4,4,4,4,happy
1557646145.87222,15.014313,5.056344,3.163818,4.182515,3.199081,2.184626,1.510989,2.89666,4.354892,8.485854,24.355746,1.847458,4.161563,3.96873,4.012343,5.256019,4.470456,8.850365,10.086364,8.848843,8.816166,3.3426,2.948801,2.658879,2.968204,4,4,4,4,4,happy
1557646145.99828,13.784059,4.776182,2.883744,4.995563,3.995958,2.410349,1.512989,3.070693,5.143843,9.602485,26.680613,1.282646,3.920061,4.505444,4.068835,4.760035,4.737736,7.589135,9.480532,7.854197,9.570067,3.782134,2.612256,3.299362,3.544458,4,4,4,4,4,happy
1557646146.12443,11.781547,4.093948,2.506068,6.11357,4.974873,2.695783,1.384705,3.067504,6.378972,11.154469,28.940771,1.133765,3.672853,5.494082,4.131682,4.363377,4.701023,6.352482,9.261313,7.731224,9.848561,3.952416,2.232401,4.218487,4.281234,4,4,4,4,4,happy
1557646146.25048,9.56024,3.276922,2.229179,7.525941,6.047312,2.844407,1.151277,2.982758,7.969787,12.83486,27.318763,1.475379,3.619883,6.913373,4.286784,4.098527,4.417216,5.348689,9.371728,8.387281,9.590501,3.873896,1.938763,5.353018,5.137663,4,4,4,4,4,happy
1557646146.37654,7.776273,2.631129,2.265506,9.035495,7.074549,2.771589,0.894207,2.905869,9.609375,14.222503,26.670239,2.322144,3.892868,8.533591,4.601672,4.007779,4.118991,4.858009,9.817407,9.627002,9.053595,3.631185,1.831965,6.521648,6.033543,4,4,4,4,4,happy
1557646146.50279,6.543354,2.295721,2.803262,10.329506,7.946212,2.473178,0.776962,2.937197,10.89099,15.030782,24.874411,3.568948,4.624569,9.945379,5.100487,4.819784,4.243798,5.407162,10.657049,11.282726,8.57309,3.417657,1.985459,7.502845,6.902314,4,4,4,4,4,happy
1557646146.62905,5.896738,2.298196,3.866028,11.131405,8.660922,2.092289,0.962727,3.151862,11.54228,15.328503,23.569079,5.796013,6.173119,10.817969,5.868303,8.711565,5.305283,7.413936,12.002507,13.339283,8.276717,3.400493,2.421556,8.143618,7.750129,4,4,4,4,4,happy
1557646146.7549,5.581827,2.5639,5.234491,11.314021,9.307277,1.76028,1.514085,3.519209,11.522469,15.488609,24.017917,11.154668,9.047455,11.354991,7.240091,17.854274,7.622652,10.722698,13.9615,15.958607,8.554735,3.648239,3.065272,8.40902,8.637257,4,4,4,4,4,happy
1557646146.88116,5.360349,2.968835,6.539008,10.933283,9.984294,1.617637,2.347776,3.933036,11.022104,15.933435,50.388191,24.028785,14.162208,13.536908,10.15549,32.439672,11.063855,14.609553,16.523794,19.41492,9.21152,4.076521,3.736783,8.387484,9.614552,4,4,4,4,4,happy
1557646147.00721,5.182312,3.36931,7.356728,10.174645,10.726093,1.752138,3.269269,4.255426,10.356216,16.87904,163.181263,53.003648,23.910565,21.356592,15.974136,50.104774,15.039516,17.955664,19.377667,23.777287,10.074609,4.51736,4.187751,8.218403,10.662256,4,4,4,4,4,happy
1557646147.13487,4.853145,3.647891,7.430212,9.240293,11.451068,2.084013,4.062808,4.426331,9.831696,18.202181,416.737272,107.42517,41.474779,38.464171,25.46967,66.066213,18.624529,19.623134,21.913402,28.607199,10.661803,4.790381,4.249504,8.021158,11.666285,4,4,4,4,4,happy
1557646147.26253,4.567525,3.783981,6.843658,8.260469,12.042548,2.594755,4.589132,4.489732,9.581264,19.577714,829.739007,187.742125,68.050559,64.895494,37.824853,75.528894,20.949416,19.145794,23.493222,33.075264,10.451359,4.857609,3.979336,7.82021,12.487469,4,4,4,4,4,happy
1557646147.39018,4.406719,3.894813,5.969529,7.292977,12.440092,3.101076,4.829057,4.53416,9.564144,20.72905,1318.036312,280.613978,100.317254,95.57355,50.433422,75.246442,21.514809,16.763559,23.739838,36.481038,9.864704,4.873035,3.647883,7.564445,13.025832,4,4,4,4,4,happy
1557646147.51784,4.540008,4.078838,5.237055,6.350686,12.678503,3.46478,4.805186,4.627941,9.6237,21.57734,1755.271192,361.559965,130.399334,121.692472,59.762928,65.560209,20.306535,13.359509,22.603473,38.632181,8.395092,5.022099,3.579929,7.173595,13.255542,4,4,4,4,4,happy
1557646147.64519,5.015057,4.386894,4.960252,5.450626,12.878623,3.62853,4.585917,4.769501,9.562952,22.238281,1990.149233,404.542638,148.897266,134.377179,62.896171,50.139759,17.864726,10.105562,20.364606,39.84693,7.267444,5.453071,3.939234,6.602398,13.250996,4,4,4,4,4,happy
1557646147.77135,5.547637,4.725249,5.180787,4.698512,13.167616,3.552352,4.230173,4.926483,9.29976,22.917097,1933.346948,394.083445,148.919085,128.919543,58.894806,33.567764,14.964334,7.959714,17.46522,40.549048,6.14475,6.083631,4.666846,5.93219,13.142186,4,4,4,4,4,happy
1557646147.8975,5.971821,4.925122,5.645998,4.1722,13.564185,3.327587,3.773652,4.973169,8.81676,23.740802,1631.664685,333.40061,129.616116,107.066087,49.236425,20.246657,12.216465,7.389445,14.432933,40.897763,5.653222,6.613242,5.460742,5.268366,13.032923,4,4,4,4,4,happy
1557646148.02346,5.851035,4.847587,6.086063,3.860521,13.96764,2.976034,3.25458,4.89043,8.155021,24.671946,1161.429846,242.40113,97.359391,76.060815,37.086782,11.78503,9.891521,8.238114,11.820185,40.726553,5.378478,6.730239,6.056777,4.680079,12.974801,4,4,4,4,4,happy
1557646148.14972,5.204051,4.450052,6.282441,3.715631,14.243137,2.597099,2.683172,4.693525,7.434293,25.544115,699.366013,148.659207,61.770478,45.256459,25.879765,7.49606,7.979333,9.738821,10.094841,39.709034,5.194028,6.251191,6.265688,4.20789,12.980337,4,4,4,4,4,happy
1557646148.27567,4.273263,3.894208,6.115815,3.703377,14.362855,2.232254,2.131109,4.411318,6.830048,26.246541,344.049359,75.427399,32.483381,22.06021,17.945075,5.281058,6.355784,10.979439,9.408615,37.724012,4.695899,5.311962,6.064436,3.880278,13.077992,4,4,4,4,4,happy
1557646148.40193,4.018068,3.422235,5.631099,3.777268,14.487598,2.12881,1.706903,4.071549,6.467136,26.887654,155.439057,32.546323,14.333417,9.092001,13.828679,3.700923,4.975651,11.320271,9.565749,35.215962,4.386788,4.249751,5.57725,3.681936,13.352164,4,4,4,4,4,happy
1557646148.52798,5.075849,3.226545,4.999053,3.873028,14.819871,2.32569,1.513985,3.707843,6.332637,27.629007,88.149849,15.885749,6.781843,4.234444,12.56454,2.900182,3.907775,10.591227,10.073966,33.012885,4.25264,3.461992,5.021777,3.550218,13.843934,4,4,4,4,4,happy
1557646148.65424,7.62193,3.323332,4.448305,3.99731,15.396983,2.823673,1.596565,3.364124,6.363575,28.387953,77.850236,12.824463,5.138169,3.397668,12.643411,2.9979,3.279611,9.101866,10.509939,31.832603,4.612218,3.153293,4.671024,3.450516,14.439055,4,4,4,4,4,happy
1557646148.78019,11.074863,3.561054,4.133723,4.233826,16.045655,3.583603,1.900702,3.090738,6.518244,28.81263,79.324951,11.859,4.933195,3.684345,13.035971,3.698146,3.085755,7.493353,10.720135,31.966538,5.528468,3.227613,4.64941,3.439384,14.904614,4,4,4,4,4,happy
1557646148.90625,14.176858,3.724667,4.083749,4.649324,16.487809,4.322992,2.292553,2.913753,6.80437,28.53361,72.609741,9.733816,4.792177,4.410073,13.319927,4.57516,3.122305,6.370609,10.754824,33.122886,6.547814,3.396106,4.918253,3.613196,15.028375,4,4,4,4,4,happy
1557646149.03221,16.160742,3.615215,4.176122,5.229557,16.505529,4.772311,2.609503,2.844056,7.241824,27.463388,56.879246,6.98892,4.688134,5.495133,13.285414,5.216056,3.138847,6.023304,10.796679,34.60202,7.588949,3.369815,5.286202,4.030989,14.723029,4,4,4,4,4,happy
1557646149.15836,16.23387,3.291793,4.239719,5.866723,16.048829,4.753018,2.791117,2.837711,7.826688,25.883738,39.662274,4.362259,4.599886,6.693324,12.8893,5.432312,3.025929,6.26812,11.052297,35.722843,8.255423,3.098755,5.505175,4.668625,14.034245,4,4,4,4,4,happy
1557646149.28432,15.055945,3.003858,4.20766,6.424281,15.264782,4.271863,2.900353,2.875754,8.550662,24.289848,25.234502,2.512474,4.561095,7.685642,12.274036,5.190066,2.769845,6.603631,11.637925,36.077888,8.47898,2.78951,5.438813,5.426655,13.135748,4,4,4,4,4,happy
1557646149.41027,12.968118,2.979238,4.138224,6.778439,14.503669,3.534015,3.040708,3.014012,9.357428,23.169827,14.800526,1.673126,4.677918,8.212942,11.768238,4.710388,2.455077,6.596479,12.473951,35.574803,8.606823,2.685934,5.105534,6.148384,12.387297,4,4,4,4,4,happy
1557646149.53633,11.052533,3.278116,4.186417,6.858671,14.181352,2.801768,3.275968,3.369709,10.111123,22.841332,14.500861,1.683835,5.039204,8.19299,11.734286,4.245267,2.247826,6.17841,13.263569,34.323321,8.50442,2.891302,4.700336,6.686146,12.230305,4,4,4,4,4,happy
1557646149.66258,9.606636,3.933338,4.500961,6.675916,14.51382,2.181667,3.612653,4.0528,10.650485,23.309434,15.055039,2.227623,5.694776,7.780901,12.322666,4.027276,2.348436,5.640994,13.663288,32.507583,8.55467,3.38212,4.510374,6.956729,12.899208,4,4,4,4,4,happy
1557646149.78874,9.610256,5.036831,5.073902,6.316056,15.393545,1.835777,3.950735,5.013457,10.858312,24.270301,22.34203,3.080266,6.533455,7.262826,13.360969,4.066473,2.816823,5.328935,13.529057,30.441541,8.33937,4.096406,4.693651,6.94553,14.261165,4,4,4,4,4,happy
1557646149.9149,12.566559,6.752074,5.779948,5.891611,16.472634,1.776449,4.156781,6.028241,10.669117,25.325078,26.122548,3.930346,7.43636,6.858702,14.470041,4.161207,3.540014,5.442237,12.944357,28.62894,8.515528,4.984235,5.207745,6.691095,15.891911,4,4,4,4,4,happy
1557646150.04095,19.486025,9.072591,6.414272,5.536477,17.39184,1.9999,4.159273,6.807325,10.146566,26.290403,30.838251,4.619826,8.110005,6.647146,15.308258,4.10245,4.346633,5.942116,12.182209,27.699517,9.05741,6.011989,5.855657,6.319284,17.317082,4,4,4,4,4,happy
1557646150.16721,29.841748,11.691997,6.738884,5.468783,18.051295,2.483717,3.947841,7.078258,9.532754,27.442557,30.632741,4.984042,8.478083,6.655541,15.808699,3.780085,5.058525,6.569688,11.606504,28.385061,10.637612,7.065418,6.293717,6.096609,18.303185,4,4,4,4,4,happy
1557646150.29316,41.221251,13.923385,6.631412,5.891867,18.580561,3.175041,3.578207,6.776165,9.139804,29.261204,28.707367,4.964895,8.662581,6.898022,16.181662,3.245086,5.465912,7.043372,11.533988,31.144167,12.658944,7.948386,6.253258,6.290919,18.939195,4,4,4,4,4,happy
1557646150.41922,50.243357,15.050451,6.150758,6.906483,19.130801,3.866896,3.185995,6.070021,9.185004,31.978553,24.492625,4.680083,8.923543,7.356298,16.710969,2.584824,5.520582,7.257015,12.046341,35.647546,14.869526,8.536623,5.730081,7.042525,19.479268,4,4,4,4,4,happy
1557646150.54517,53.466723,14.584276,5.449032,8.40644,19.709787,4.386735,2.868475,5.346017,9.725498,35.277425,20.081664,4.227246,9.382264,7.961725,17.519174,2.005025,5.349651,7.215203,12.87981,40.699023,16.252836,8.705181,4.895787,8.266935,20.119479,4,4,4,4,4,happy
1557646150.67123,49.426797,12.634994,4.740525,10.03174,20.136178,4.454249,2.675908,5.064719,10.631056,38.316871,17.057521,3.746414,9.969444,8.571942,18.433833,1.624209,5.136666,6.96055,13.517811,44.694615,16.200117,8.574609,4.123476,9.662306,20.819348,4,4,4,4,4,happy
1557646150.79729,39.478583,9.822153,4.220697,11.279594,20.110235,4.138325,2.590743,5.462394,11.569206,40.065529,15.616511,3.333335,10.40422,8.962439,19.022625,1.520794,5.00083,6.541748,13.479837,46.213545,14.560153,8.313015,3.796105,10.802229,21.265908,4,4,4,4,4,happy
1557646150.92354,26.546463,6.967487,3.95806,11.691216,19.347038,3.497497,2.559619,6.383883,12.121882,39.701719,16.018628,3.032148,10.358048,8.882542,18.782681,1.674966,4.952314,5.938971,12.59356,44.543689,12.172399,8.051784,4.089715,11.288204,20.995135,4,4,4,4,4,happy
1557646151.0495,15.319479,4.743775,3.886227,11.068981,17.704844,2.883133,2.5205,7.397261,11.996744,36.897017,16.401,2.857008,9.636048,8.203349,17.387363,2.051603,4.918268,5.12996,11.139261,39.914483,10.009984,7.81722,4.875169,10.90691,19.636213,4,4,4,4,4,happy
