TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557645965.2979,122.079777,30.59182,10.805657,10.589507,6.463138,6.087278,4.340702,5.87269,10.718516,13.794538,24.261857,5.666263,7.733799,9.009993,5.916578,24.086833,12.66066,5.36382,9.429214,14.467841,65.096841,21.847514,6.438286,6.928639,5.448232,4,4,4,4,4,happy
1557645965.42425,104.687396,26.649437,7.917591,8.320728,6.859367,4.259934,4.832802,4.696165,9.599667,16.110984,21.004764,5.598426,6.464226,7.824009,6.553721,23.207162,12.824908,4.145348,9.032196,15.349772,52.654224,18.64607,4.48617,5.638769,6.040677,4,4,4,4,4,happy
1557645965.55019,79.075594,21.085153,5.453311,6.85417,7.16207,2.684022,5.146998,3.747931,9.346292,18.117854,17.416448,5.673884,5.015197,6.86597,7.206931,22.142996,12.152048,3.474677,8.825746,16.207383,37.360752,14.252767,3.087461,5.061763,6.665229,4,4,4,4,4,happy
1557645965.67644,50.94782,15.206221,3.586039,6.090861,7.287493,1.623631,5.169342,3.000052,9.740956,19.110512,13.658175,5.78149,3.651668,6.280445,7.5723,19.41885,10.758802,3.300385,8.72713,16.779197,22.935578,9.742657,2.411615,5.115984,7.108851,4,4,4,4,4,happy
1557645965.80249,27.58818,10.313875,2.357764,5.754287,7.235111,1.108916,4.859129,2.40081,10.498481,18.837588,10.623304,5.743145,2.621722,6.019476,7.46938,16.195721,8.956831,3.518105,8.855764,16.977673,12.610604,6.112345,2.342423,5.532094,7.247117,4,4,4,4,4,happy
1557645965.92843,12.687701,6.913096,1.72284,5.588882,7.04821,0.872882,4.245673,1.953762,11.278885,17.530279,8.908623,5.48371,2.031272,5.926858,6.894004,12.007395,7.052314,3.879436,9.335264,16.891895,7.037147,3.794299,2.559339,5.985713,7.059773,4,4,4,4,4,happy
1557645966.05448,5.817315,4.738755,1.632411,5.473564,6.789912,0.815681,3.470227,1.84003,11.812233,15.753341,7.665146,5.140667,1.924627,5.874677,6.03095,8.145748,5.268805,4.204164,10.188864,16.769951,5.014173,2.618813,2.846036,6.257504,6.646079,4,4,4,4,4,happy
1557645966.18043,3.728761,3.291485,1.917456,5.361841,6.519096,0.844827,2.686895,2.167327,11.898348,14.130488,8.283747,4.933508,2.27525,5.818915,5.159465,4.766705,3.742955,4.378734,11.248142,16.874418,4.869286,2.156635,3.13231,6.241229,6.174157,4,4,4,4,4,happy
1557645966.30657,3.437779,2.28684,2.347647,5.207326,6.257389,1.012462,2.077241,2.926005,11.42552,13.087163,8.801634,5.07459,2.83859,5.738554,4.50743,2.7459,2.608921,4.322724,12.16862,17.303377,5.401956,2.113815,3.355535,5.899341,5.78906,4,4,4,4,4,happy
1557645966.43252,3.81018,1.700225,2.69437,4.982297,5.977266,1.373701,1.804412,3.951216,10.449114,12.724893,10.879776,5.562324,3.323848,5.619343,4.157793,2.087333,1.949951,4.064171,12.62934,17.895552,6.128296,2.477098,3.435111,5.306573,5.545183,4,4,4,4,4,happy
