TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557645463.031233,60.589088,11.638474,4.861736,2.856738,1.090732,3.130826,0.809390,1.664650,1.255877,1.175250,6.277319,1.648482,1.377938,1.785391,1.029431,2.933739,1.980700,0.993487,2.320947,3.500367,29.783162,6.744817,2.824184,2.183735,1.387366,4,4,4,4,4
1557645463.157255,74.059955,13.887266,5.566760,3.304190,1.369634,2.618165,0.834963,1.517796,1.311312,1.104499,4.871832,1.966128,1.414099,1.728883,0.958588,3.341494,1.881823,1.250476,2.656381,3.524531,36.662275,8.211612,3.189384,2.492918,1.594100,4,4,4,4,4
1557645463.283278,79.265642,14.421125,5.483012,3.632128,1.725526,2.185913,0.885824,1.302912,1.445471,1.088048,4.079348,2.328407,1.387797,1.794067,0.926051,3.703589,1.697790,1.630295,3.434495,3.524372,40.543716,8.891533,3.194087,3.011513,1.937943,4,4,4,4,4
1557645463.409400,73.258716,13.129561,4.701590,3.849546,2.083678,1.906937,0.920796,1.072497,1.657225,1.134411,3.826255,2.603934,1.350448,2.001635,0.916512,3.766316,1.552061,2.093674,4.509823,3.506637,39.573635,8.590803,2.899651,3.650765,2.328177,4,4,4,4,4
1557645463.535623,58.299435,10.452720,3.600982,4.016781,2.352479,1.746913,0.915036,0.909282,1.938351,1.246221,3.912511,2.735554,1.383026,2.323219,0.916515,3.600638,1.544609,2.665239,5.616291,3.476737,34.028318,7.398928,2.466356,4.275057,2.628378,4,4,4,4,4
1557645463.661645,39.098694,7.411136,2.684205,4.195064,2.462880,1.686694,0.857244,0.878935,2.263501,1.411009,4.105043,2.753172,1.535451,2.685464,0.924874,3.204934,1.699263,3.415460,6.471579,3.439737,25.484615,5.736159,2.109724,4.752036,2.721163,4,4,4,4,4
1557645463.787867,23.676856,5.250926,2.330913,4.389865,2.400613,1.599251,0.751353,1.011355,2.581720,1.593877,4.277665,2.713376,1.811487,2.997057,0.959925,2.954479,1.943333,4.378916,6.847353,3.398572,17.740923,4.176036,2.010115,4.983452,2.574513,4,4,4,4,4
1557645463.914090,15.520618,4.753306,2.629529,4.530926,2.211403,1.482684,0.625607,1.276869,2.825782,1.748216,4.208862,2.696195,2.180974,3.171846,1.064283,2.749059,2.150718,5.471949,6.657564,3.352134,11.702535,3.184614,2.238009,4.932028,2.266835,4,4,4,4,4
1557645464.040012,15.425956,5.846105,3.334743,4.513905,1.980246,1.304831,0.508688,1.592223,2.935124,1.841274,4.666883,2.697391,2.601420,3.154934,1.276856,2.808841,2.237070,6.413512,5.961590,3.295807,8.867696,2.940639,2.689814,4.618120,1.945132,4,4,4,4,4
1557645464.166035,19.923413,7.692391,4.037644,4.256794,1.789818,1.125064,0.426175,1.848770,2.876033,1.870147,5.652598,2.671028,2.997483,2.936031,1.596959,2.903539,2.165580,6.841265,4.962593,3.236898,8.145593,3.302274,3.153289,4.102380,1.749155,4,4,4,4,4
1557645464.292058,24.906213,9.208019,4.404641,3.760094,1.683568,1.011646,0.384905,1.960962,2.652859,1.856275,7.436895,2.549918,3.295113,2.569335,1.968654,3.021034,1.978262,6.585691,3.957009,3.190444,8.813287,3.936114,3.414456,3.489462,1.743529,4,4,4,4,4
1557645464.418180,26.728240,9.807957,4.318351,3.115990,1.645174,0.981483,0.386057,1.890689,2.312163,1.836182,9.420134,2.290526,3.411633,2.145170,2.298014,3.006108,1.765399,5.713022,3.168766,3.172046,9.501584,4.573500,3.357074,2.876527,1.880779,4,4,4,4,4
1557645464.544203,25.821649,9.260449,3.831615,2.442116,1.615044,1.045866,0.429229,1.662428,1.922306,1.839180,10.821736,1.919187,3.285912,1.764599,2.489088,2.850924,1.613838,4.504367,2.665882,3.190623,10.273692,4.936920,2.971549,2.331349,2.034430,4,4,4,4,4
1557645464.670125,21.348304,7.760475,3.114032,1.833153,1.538605,1.101801,0.502375,1.349377,1.553675,1.870670,11.275038,1.499368,2.927665,1.507669,2.483576,2.575616,1.544267,3.346527,2.396258,3.236991,10.215246,4.882258,2.393926,1.884567,2.076658,4,4,4,4,4
1557645464.796348,15.547674,5.767171,2.365887,1.349140,1.404181,1.109473,0.582846,1.044855,1.261032,1.916319,10.019675,1.113866,2.417630,1.406979,2.287555,2.167530,1.525603,2.556788,2.254487,3.289670,9.613478,4.329005,1.807065,1.534290,1.951729,4,4,4,4,4
1557645464.922170,11.715771,4.085622,1.725085,1.018381,1.234859,1.050892,0.639013,0.812107,1.071670,1.954049,7.897152,0.823149,1.859948,1.420360,1.961248,1.765663,1.518369,2.228855,2.135616,3.337291,8.589124,3.394370,1.384105,1.267978,1.689844,4,4,4,4,4
1557645465.048593,14.837450,3.465292,1.252909,0.842123,1.069233,0.944633,0.650913,0.662618,0.990744,1.969546,5.352181,0.681695,1.364897,1.474907,1.592095,1.352470,1.509364,2.240127,1.967000,3.384184,8.467364,2.389080,1.168048,1.072464,1.377156,4,4,4,4,4
1557645465.174616,26.801926,4.166042,0.965597,0.794925,0.941364,1.004646,0.634469,0.572835,1.013920,1.970789,3.647145,0.722563,1.029590,1.504169,1.263831,1.097552,1.482016,2.349630,1.741595,3.433155,10.578611,1.571835,1.108537,0.935862,1.105277,4,4,4,4,4
1557645465.300838,45.149014,5.797460,0.898093,0.829913,0.863906,1.146029,0.624374,0.518773,1.119194,1.974882,2.970795,0.962873,0.881647,1.457602,1.033829,0.892377,1.452299,2.393234,1.515007,3.475469,14.649642,1.099679,1.122329,0.856638,0.926321,4,4,4,4,4
1557645465.426861,63.529121,7.513833,1.051636,0.899872,0.826844,1.455609,0.647867,0.488490,1.263236,1.987482,3.472095,1.426752,0.885309,1.337290,0.924779,0.815131,1.472275,2.374610,1.342028,3.488736,19.885408,0.946848,1.147491,0.849024,0.843693,4,4,4,4,4
1557645465.553083,76.056997,8.589766,1.378811,0.967890,0.810550,1.757906,0.714482,0.487382,1.398093,1.998194,4.716301,2.137229,0.991031,1.184288,0.925373,0.769934,1.609425,2.344014,1.245618,3.445655,24.109546,1.039476,1.170010,0.911590,0.827459,4,4,4,4,4
1557645465.679106,76.788589,8.988614,1.775370,1.041647,0.801853,1.918285,0.818364,0.523370,1.494117,1.986936,6.133073,3.041713,1.182529,1.045848,1.005335,0.769981,1.923772,2.342636,1.208035,3.333839,25.488957,1.432795,1.245351,1.020365,0.840080,4,4,4,4,4
1557645465.805029,68.168305,8.969322,2.158784,1.166529,0.796832,1.961697,0.942044,0.597596,1.550780,1.936093,7.407816,4.016086,1.470116,0.961424,1.128750,0.808506,2.398500,2.374212,1.219426,3.180179,24.251040,2.093562,1.494889,1.146426,0.859083,4,4,4,4,4
1557645465.931052,55.509097,9.013085,2.434783,1.381916,0.798668,1.858080,1.051330,0.693875,1.585765,1.847506,8.284105,4.829779,1.830864,0.944754,1.259996,0.941395,2.938691,2.408793,1.289464,3.068243,24.361321,3.339798,2.223783,1.339963,0.910792,4,4,4,4,4
1557645466.057074,48.271954,9.426154,2.554514,1.678705,0.809511,1.916213,1.116419,0.778544,1.615760,1.746618,8.473422,5.235590,2.187903,0.984519,1.366307,1.290642,3.415959,2.412363,1.454594,3.100123,32.097128,5.584232,3.760571,1.689552,1.049737,4,4,4,4,4
1557645466.183297,51.110148,10.151429,2.523815,1.991576,0.827397,2.029108,1.116845,0.817308,1.636107,1.671315,8.180050,5.123137,2.453485,1.059499,1.422215,1.836819,3.679329,2.349174,1.727979,3.324817,50.379025,8.922590,6.166980,2.250005,1.302005,4,4,4,4,4
1557645466.309120,64.303642,10.999587,2.363532,2.222812,0.847690,2.419537,1.062300,0.804085,1.622185,1.646848,7.203557,4.588119,2.568150,1.144850,1.414608,2.533222,3.628674,2.223644,2.068541,3.697465,76.124673,12.878474,9.053225,2.967333,1.633192,4,4,4,4,4
1557645466.435543,81.745217,11.484366,2.132432,2.286590,0.866377,2.749803,0.977327,0.767822,1.552695,1.666561,6.018178,3.927155,2.510184,1.204656,1.348291,3.173115,3.248074,2.078484,2.398022,4.082128,101.468093,16.410528,11.940756,3.686845,1.964639,4,4,4,4,4
1557645466.561365,94.841873,11.264227,1.976753,2.162967,0.880652,2.969525,0.883916,0.767846,1.436040,1.698063,4.741983,3.451209,2.372027,1.228441,1.247577,3.552782,2.685667,2.070257,2.663000,4.339913,118.151743,20.203992,14.966032,4.267193,2.250845,4,4,4,4,4
1557645466.687788,98.135224,10.654794,2.312006,1.941279,0.897722,2.872426,0.823089,0.898016,1.304929,1.705919,3.642091,3.442185,2.532950,1.241415,1.150966,3.619900,2.485720,2.587582,2.841852,4.405214,122.568664,27.774866,18.538956,4.722979,2.529414,4,4,4,4,4
1557645466.813911,90.959508,10.845518,3.696428,1.762057,0.931656,2.512427,0.973807,1.319757,1.199086,1.675363,3.135696,4.345358,3.503125,1.281911,1.095112,3.350397,3.813099,4.253978,2.933588,4.312804,118.085442,43.246759,22.774727,5.220189,2.876764,4,4,4,4,4
1557645466.940034,76.681473,13.357490,6.471990,1.744051,0.991137,2.041038,1.622559,2.153598,1.148856,1.621710,3.054737,6.698465,5.569100,1.379655,1.100282,2.910696,7.997409,7.588853,2.930506,4.171576,108.576199,68.155421,27.270237,5.945734,3.335808,4,4,4,4,4
1557645467.066057,58.867123,18.923866,10.365048,1.916363,1.067430,1.615703,2.940349,3.354340,1.166299,1.578411,3.686441,10.670398,8.453338,1.540509,1.161200,2.626099,15.443715,12.460152,2.843668,4.102950,100.050185,98.976752,31.022946,6.942164,3.858953,4,4,4,4,4
1557645467.192080,41.522665,26.703785,14.464827,2.214095,1.137216,1.442688,4.796201,4.673529,1.242024,1.570534,4.646053,15.814245,11.444172,1.733693,1.249046,2.764243,25.002711,17.939948,2.688917,4.180259,92.484072,127.625738,32.822769,8.000311,4.300405,4,4,4,4,4
1557645467.318103,27.044942,34.334351,17.583244,2.536513,1.178048,1.467230,6.736484,5.740617,1.359062,1.597795,6.067809,20.958437,13.604202,1.909658,1.320447,3.320491,34.086998,22.475637,2.482584,4.388590,85.009519,144.571248,31.763212,8.732847,4.483072,4,4,4,4,4
1557645467.444125,17.099261,39.157097,18.920925,2.815190,1.180065,1.652669,8.154030,6.217391,1.486552,1.635405,7.291709,24.593566,14.248633,2.024293,1.334779,4.133750,39.725397,24.552902,2.259319,4.627175,74.396408,143.251873,27.814492,8.753139,4.287021,4,4,4,4,4
1557645467.570148,12.378185,39.502290,18.221086,3.025823,1.151431,1.766663,8.541500,5.944265,1.588402,1.656520,8.129984,25.486002,13.210485,2.056978,1.275080,4.744513,39.916946,23.407296,2.057484,4.758519,59.156993,123.512350,21.860826,7.898475,3.719139,4,4,4,4,4
1557645467.696271,13.361973,35.457412,15.863020,3.151302,1.112325,1.735951,7.730089,4.999763,1.640097,1.647388,8.084788,23.238239,10.905363,2.018567,1.158475,4.967254,34.562354,19.451864,1.879606,4.675545,42.899515,91.853892,15.486182,6.371165,2.926911,4,4,4,4,4
1557645467.822394,18.995223,28.660349,12.710112,3.165032,1.085804,1.500156,5.998655,3.698323,1.641815,1.623072,7.252117,18.508384,8.098553,1.945145,1.030937,4.577422,25.499958,14.102763,1.716691,4.361954,29.129994,58.044876,10.092586,4.665190,2.142952,4,4,4,4,4
1557645467.948417,27.239236,21.390768,9.718234,3.033143,1.089531,1.193511,3.936308,2.447474,1.605405,1.633655,5.756857,12.734451,5.573800,1.878223,0.941958,3.816636,15.704512,9.226245,1.591708,3.904455,21.452870,30.743396,6.583544,3.225525,1.584680,4,4,4,4,4
1557645468.074440,35.225283,15.492768,7.374708,2.742791,1.132838,0.846262,2.155107,1.542280,1.559488,1.736554,4.174369,7.455501,3.769938,1.830413,0.919433,2.812105,7.816756,6.173745,1.544120,3.473841,18.070516,13.949266,4.776231,2.292155,1.364621,4,4,4,4,4
1557645468.200563,40.261877,11.727302,5.760762,2.319126,1.209345,0.637199,1.043875,1.079681,1.543706,1.957966,2.831184,3.708367,2.717786,1.780847,0.960774,1.976820,3.096695,5.226626,1.608921,3.250496,17.057177,6.351593,3.976472,1.850075,1.470453,4,4,4,4,4
1557645468.326786,41.885396,9.573655,4.581699,1.846966,1.292141,0.510888,0.623635,0.936034,1.589308,2.282895,1.982698,1.691843,2.112482,1.705023,1.045065,1.387358,1.171935,5.598297,1.789222,3.331498,16.212259,3.746728,3.439246,1.731009,1.803911,4,4,4,4,4
1557645468.452909,38.618418,8.065524,3.573497,1.440422,1.344819,0.585881,0.640516,0.912804,1.705295,2.663088,1.857564,0.906426,1.658830,1.599684,1.143693,1.289811,0.728615,6.132768,2.049529,3.676331,13.986097,2.819580,2.969632,1.760945,2.237739,4,4,4,4,4
