TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557645231.038778,11.773741,3.247623,2.531766,2.995452,3.029344,2.206947,2.032134,1.361986,1.772728,3.252329,16.660853,8.321408,6.338779,1.862201,1.526907,3.331768,1.895949,1.528518,1.638713,2.740734,8.158786,3.126516,2.334928,1.435998,2.719149,4,4,4,4,4
1557645231.164948,10.129511,3.008125,1.863798,2.401295,2.546058,2.307308,1.901561,1.432876,1.750324,3.140121,15.008151,8.133176,6.383373,1.873667,1.597759,3.699293,1.620934,1.322211,1.590983,2.806204,7.443038,2.532838,1.933651,1.433737,2.502819,4,4,4,4,4
1557645231.291118,8.709055,2.830531,1.514029,1.950967,2.110233,2.355380,1.595218,1.532797,1.751550,3.065889,13.335020,7.742486,6.096110,1.976844,1.639866,4.324510,1.407463,1.372110,1.500461,2.765748,7.688636,2.114288,1.534459,1.442300,2.223489,4,4,4,4,4
1557645231.417387,7.189806,2.721949,1.505945,1.713343,1.802232,2.401906,1.208515,1.658786,1.775139,3.055271,12.062252,7.329056,5.573927,2.228537,1.619213,4.981737,1.265521,1.670760,1.414999,2.622450,7.748455,2.009883,1.206737,1.467541,1.911760,4,4,4,4,4
1557645231.543357,7.080301,2.668331,1.738216,1.710054,1.627218,2.469725,0.842965,1.791427,1.796721,3.060042,12.017297,6.942670,4.918811,2.621964,1.529773,5.840647,1.200301,2.083053,1.391222,2.425205,9.291955,2.226662,0.975131,1.523295,1.610086,4,4,4,4,4
1557645231.669327,6.581886,2.649138,2.132513,1.913873,1.543357,2.602930,0.560073,1.890907,1.775114,2.993534,12.983410,6.539312,4.203768,3.069327,1.395910,6.581640,1.192854,2.427053,1.466180,2.251395,10.877721,2.663590,0.906728,1.614065,1.369037,4,4,4,4,4
1557645231.795397,7.437181,2.643067,2.589509,2.229034,1.513442,2.707674,0.380838,1.926695,1.679115,2.789796,13.648134,6.009358,3.463182,3.435228,1.257007,7.089827,1.223501,2.587872,1.637707,2.165011,12.961342,3.134514,1.064403,1.716374,1.221961,4,4,4,4,4
1557645231.921367,7.847791,2.684985,3.051366,2.518265,1.526250,2.829393,0.283617,1.891293,1.509611,2.457192,13.807203,5.289566,2.729544,3.588991,1.148508,7.141907,1.283514,2.541497,1.846931,2.189364,14.490856,3.473085,1.473517,1.791258,1.169661,4,4,4,4,4
1557645232.047537,8.604103,2.755123,3.389741,2.641020,1.576369,2.778932,0.237850,1.791210,1.308623,2.074244,12.903107,4.423357,2.063475,3.470311,1.087205,6.657516,1.391000,2.352122,2.013340,2.299732,14.792582,3.584012,2.068739,1.808715,1.177336,4,4,4,4,4
1557645232.173507,8.755437,2.777473,3.504678,2.534126,1.644277,2.754957,0.251425,1.662601,1.149632,1.734211,10.918382,3.564892,1.561579,3.133248,1.075332,5.795160,1.534939,2.112173,2.077542,2.436888,13.630173,3.449116,2.690429,1.748324,1.190346,4,4,4,4,4
