TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557626633.288264,4.588419,1.704600,0.546148,0.546830,0.639859,1.591569,0.889647,0.812553,0.388178,0.555275,1.635453,0.809675,0.360181,0.396043,0.524613,2.491013,1.030973,0.349840,0.914817,0.692919,4.293113,0.825679,1.476037,1.457390,1.492219,4,4,2,4,4
1557626633.414154,4.274618,1.923856,0.581534,0.540676,0.589853,1.989467,1.142377,0.985068,0.358879,0.534843,1.816815,0.859065,0.544333,0.414013,0.520309,2.687919,1.276610,0.353061,0.842495,0.814921,3.713567,0.634964,1.384390,1.509107,1.553245,4,4,2,4,4
1557626633.540144,4.327407,2.080561,0.671500,0.598556,0.586805,2.427520,1.404994,1.139767,0.355941,0.526342,1.998119,0.966450,0.756372,0.449402,0.558490,2.903743,1.505526,0.414043,0.778498,0.890650,3.492779,0.609463,1.328355,1.566261,1.653386,4,4,2,4,4
1557626633.666334,4.723133,2.083220,0.793240,0.713657,0.620704,2.788077,1.574869,1.231971,0.387637,0.544067,2.149667,1.170234,0.960087,0.496596,0.625299,3.055626,1.664735,0.508220,0.731016,0.898391,3.572924,0.743666,1.288731,1.632613,1.823324,4,4,2,4,4
1557626633.792524,5.335906,1.917621,0.927311,0.849464,0.681800,2.956714,1.599180,1.228690,0.450399,0.595591,2.263158,1.462860,1.121155,0.544747,0.695635,2.970933,1.706504,0.598925,0.692716,0.841764,3.842966,1.022822,1.261890,1.738550,2.077960,4,4,2,4,4
1557626633.918414,5.871008,1.633414,1.048184,0.958493,0.761667,2.877725,1.494046,1.139497,0.529873,0.677329,2.356400,1.776406,1.212003,0.580916,0.740695,2.680471,1.613213,0.656346,0.658560,0.743775,4.282370,1.409490,1.254085,1.906398,2.387239,4,4,2,4,4
1557626634.044404,6.061544,1.308529,1.134385,1.008572,0.849507,2.530606,1.321555,1.009747,0.607103,0.771522,2.427819,2.000480,1.215364,0.592237,0.739237,2.264307,1.405971,0.658348,0.637742,0.637182,4.863678,1.825930,1.273542,2.132114,2.677407,4,4,2,4,4
1557626634.170893,5.835116,1.045229,1.171465,1.000350,0.931375,2.009552,1.169487,0.899922,0.668110,0.850123,2.464083,2.030302,1.129998,0.571385,0.686970,1.892543,1.138759,0.604431,0.654538,0.548675,5.724289,2.213859,1.282862,2.371846,2.861080,4,4,2,4,4
1557626634.297083,5.191215,0.936962,1.168940,0.972726,0.992216,1.431527,1.098761,0.864654,0.711443,0.884206,2.430196,1.838383,0.973605,0.522872,0.597682,1.669916,0.880013,0.516262,0.742955,0.492921,6.598221,2.647169,1.252702,2.566858,2.880089,4,4,2,4,4
1557626634.423174,4.288142,1.040952,1.152768,0.972862,1.017999,0.923049,1.114791,0.925330,0.742900,0.858164,2.316374,1.499571,0.775868,0.461888,0.496550,1.628421,0.689850,0.426521,0.928986,0.473618,7.386160,3.265346,1.151300,2.666306,2.734949,4,4,2,4,4
1557626634.549164,3.354433,1.357259,1.164720,1.033997,1.002976,0.553028,1.175938,1.059297,0.767849,0.777881,2.117847,1.161501,0.577014,0.406244,0.409030,1.738545,0.620414,0.376134,1.202035,0.489207,7.793047,4.191740,0.990143,2.652777,2.478104,4,4,2,4,4
